datasets,lf,iter,cv,max_epoch_pmf,max_epoch_bpmf,pmf_time,bpmf_time,total_time,pmf_rmse,bpmf_rmse
jester,5,3,2,50,50,725.424208879471,15998.469837904,16723.898047924,0.8401757073745005,0.8292323068392418
jester,20,3,2,50,50,1044.29911899567,16212.1206080914,17256.4237289429,0.8783376779339356,0.8096078618506447
jester,50,3,2,50,50,1896.20433187485,16950.7150819302,18846.9364159107,0.9356920848540103,0.8062065681748766
jester,99,3,2,50,50,3059.14817714691,18828.0536351204,21887.2058131695,0.8994100289549866,0.8061767974544677
jester,5,4,2,75,25,1074.77650403976,7997.99754691124,9072.79105186462,0.8423169344734781,0.829880584774266
jester,20,4,2,75,25,1589.81939411163,8087.48510813713,9677.30850315094,0.8922733074782937,0.8115524861314859
jester,50,4,2,75,25,2772.77877306938,8488.28337979317,11261.0671539307,0.9635697558311485,0.8083392696030531
jester,99,4,2,75,25,4596.49861311913,9439.82877206802,14036.3513710499,0.8843018768355337,0.8081050575511552
jester,5,1,3,5,5,69.5753660202026,1598.48712801933,1668.06747698784,0.8721475662294517,0.8347357992374431
jester,20,1,3,5,5,111.824177026749,1631.31576895714,1743.14494490623,0.8657174858216481,0.8208073518484437
jester,50,1,3,5,5,191.265027999878,1688.8017179966,1880.07074689865,0.8609501978146307,0.8196074033823871
jester,99,1,3,5,5,307.992112874985,1866.80118083954,2174.79729485512,0.8589998098632134,0.8196251054545087
jester,5,2,3,25,25,352.945326089859,7988.45642614365,8341.40575313568,0.8371837289522736,0.8306224739962779
jester,20,2,3,25,25,550.155725002289,8117.08247494698,8667.24220108986,0.8525300237241441,0.810741220891611
jester,50,2,3,25,25,964.534586191177,8487.95006489754,9452.48864197731,0.8835821969468308,0.8078657094667187
jester,99,2,3,25,25,1538.59006404877,9449.67825198174,10988.2893309593,0.8958120975261831,0.8076848857752901
jester,5,3,3,50,50,715.09432888031,15968.9563190937,16684.054651022,0.841106273972713,0.8300633734647254
jester,20,3,3,50,50,1052.19582605362,16200.6982200146,17252.8980500698,0.880006102209289,0.8090198296558049
jester,50,3,3,50,50,1852.01703619957,17006.8049800396,18858.8380081654,0.937412504686753,0.8058267528855425
jester,99,3,3,50,50,2939.6102039814,18915.129994154,21854.7441990376,0.8997052586937023,0.8055953222468858
jester,5,4,3,75,25,1045.38893294334,7976.41091895103,9021.82784891129,0.8434615492742595,0.8306943341858196
jester,20,4,3,75,25,1586.40324211121,8121.86246204376,9708.26970410347,0.893954712222548,0.8111319525720478
jester,50,4,3,75,25,2819.7103471756,8495.95831799507,11315.6726660728,0.9652719627644736,0.8083253882908321
jester,99,4,3,75,25,4531.94380903244,9373.1414899826,13905.0893011093,0.8863067087747345,0.8079991437138667
jester,5,1,4,5,5,72.5850908756256,1567.13757920265,1639.74267506599,0.8726535488111204,0.8368046228957492
jester,20,1,4,5,5,108.828644990921,1614.02915692329,1722.86180210114,0.8670692485630204,0.8217179783564149
jester,50,1,4,5,5,192.027276039124,1703.60754394531,1895.63856697083,0.8618513463044905,0.8206397899900962
jester,99,1,4,5,5,309.866034984589,1860.37571692467,2170.24562001228,0.8598542815175348,0.8200506625229083
jester,5,2,4,25,25,340.051468133926,7923.65211296082,8263.70758199692,0.8430521598942132,0.8309132568392016
jester,20,2,4,25,25,519.969629049301,8065.2045841217,8585.17723417282,0.8548134167727331,0.811898576564626
jester,50,2,4,25,25,945.425402879715,8409.62750196457,9355.06891894341,0.8827724142839947,0.8088805051971847
jester,99,2,4,25,25,1585.44130706787,9395.47896790504,10980.9242749214,0.8978927454246433,0.8088829944012332
jester,5,3,4,50,50,679.044281005859,15882.6295819283,16561.6778638363,0.843512777288199,0.8308350279757116
jester,20,3,4,50,50,1089.50577092171,16140.8434288502,17230.3532109261,0.8828417228159718,0.8099125124267901
jester,50,3,4,50,50,1819.4059381485,16894.6162779331,18714.0262200832,0.9370824157107785,0.8069235546841427
jester,99,3,4,50,50,3067.50833296776,18724.7141439915,21792.2454829216,0.9025938946412245,0.8067274091242989
jester,5,4,4,75,25,1065.07168412209,7937.28737282753,9002.3630669117,0.844682024255282,0.8314654763985572
jester,20,4,4,75,25,1573.8428068161,8056.65619587898,9630.50300383568,0.8968199635534622,0.8121880174095474
jester,50,4,4,75,25,2867.83603692055,8463.48912191391,11331.3291709423,0.96569342285339,0.8090647587337751
jester,99,4,4,75,25,4403.58419585228,9397.64561295509,13801.233809948,0.8894871060626159,0.8087555202247569
jester,5,1,5,5,5,71.1842670440674,1598.41912603378,1669.60739398003,0.8721622105930181,0.8354728058266333
jester,20,1,5,5,5,99.7778968811035,1586.5080139637,1686.28891181946,0.8669035687760785,0.8220293749410845
jester,50,1,5,5,5,176.872769832611,1666.56114506721,1843.43791794777,0.8620121259303536,0.8211210322971925
jester,99,1,5,5,5,303.793961048126,1890.76904797554,2194.56686997414,0.859972805300607,0.8208461656314292
jester,5,2,5,25,25,344.140800952911,7933.8876478672,8278.04545283318,0.8382395227382066,0.8318998560426631
jester,20,2,5,25,25,520.958498001099,8035.69989204407,8556.66239190102,0.8548572572221482,0.8121085937252888
jester,50,2,5,25,25,891.46414399147,8398.36161899567,9289.84676384926,0.8845846087737611,0.8096198485480892
jester,99,2,5,25,25,1491.7123529911,9358.49695801735,10850.2133119106,0.898148238932232,0.809489566964615
jester,5,3,5,50,50,669.919386148453,15830.6130039692,16500.5364060402,0.8426028331569815,0.8313615527965517
jester,20,3,5,50,50,1001.51917290688,16102.8884968758,17104.4116709232,0.8837335305374705,0.8106667669681258
jester,50,3,5,50,50,1816.67580199242,16824.2258739471,18640.9056658745,0.9393150563913747,0.8076228853196319
jester,99,3,5,50,50,2897.4065527916,18645.6297850609,21543.0521218777,0.9014226785838239,0.8075121063883538
jester,5,4,5,75,25,990.140263080597,7916.19822096825,8906.34248495102,0.8444835340333331,0.8319623795089134
jester,20,4,5,75,25,1568.22736907005,8051.38155698776,9619.61291694641,0.8976868372120018,0.8127940823669185
jester,50,4,5,75,25,2700.4178109169,8392.43762207031,11092.8604328632,0.9679456791122354,0.809926615241907
jester,99,4,5,75,25,4476.69232606888,9377.3620300293,13854.0593390465,0.8871998858192242,0.8094708206308459
